"BN/Registration number","Fiscal period end","Form ID","200","210","220","230","240","250","260"
"881067037RR0001",2024-12-31 00:00:00,"27",$9711.00,"N","N",,"Y","N","N"
"881180418RR0001",2024-12-31 00:00:00,"27",$10000.00,"Y","N",,"N","Y","N"
"881192017RR0001",2024-12-31 00:00:00,"27",$182070.00,"N","N",,"Y","Y","N"
"881265920RR0001",2024-6-30 00:00:00,"27",$12995.00,"N","N",,"N","Y","N"
"881317705RR0001",2024-12-31 00:00:00,"27",$13733.00,"N","N",,"Y","Y","N"
"881375018RR0001",2024-12-31 00:00:00,"27",$30943.00,"Y","N",,"N","Y","N"
"881548564RR0001",2024-3-31 00:00:00,"27",$4949.00,"N","N",,"Y","Y","N"
"881739924RR0001",2024-12-31 00:00:00,"27",$678685.00,"Y","N",,"N","N","Y"
"881775498RR0001",2024-12-31 00:00:00,"27",$145418.00,"N","N",,"Y","Y","N"
"882032725RR0001",2024-12-31 00:00:00,"27",$1595292.00,"Y","N",,"Y","Y","N"
"882193014RR0001",2024-12-31 00:00:00,"27",$19721.00,"N","N",,"N","N","N"
"882588619RR0001",2024-5-31 00:00:00,"27",$8406683.00,"Y","N",,"Y","Y","Y"
"882772866RR0001",2024-3-31 00:00:00,"27",$0.00,"Y","N",,"N","N","N"
"883084212RR0001",2024-12-31 00:00:00,"27",$51158.00,"N","N",,"N","N","N"
"883133811RR0001",2024-12-31 00:00:00,"27",$10000.00,"Y","N",,"N","Y","N"
"883166431RR0001",2024-12-31 00:00:00,"27",$16620.00,"N","N",,"N","Y","N"
"883241630RR0001",2024-8-31 00:00:00,"27",$139178.00,"Y","N",,"N","N","N"
"883272122RR0001",2024-12-31 00:00:00,"27",$620987.00,"Y","N",,"N","Y","N"
"883371270RR0001",2024-12-31 00:00:00,"27",$900000.00,"Y","N",,"N","N","N"
"883530511RR0001",2024-12-31 00:00:00,"27",$91837.00,"Y","N",,"N","Y","N"
"883615205RR0001",2024-12-31 00:00:00,"27",$277343.00,"N","N",,"Y","Y","N"
"883736126RR0001",2024-12-31 00:00:00,"27",$18345.00,"Y","N",,"N","Y","N"
"883902017RR0001",2024-12-31 00:00:00,"27",$25490.00,"N","N",,"Y","Y","N"
"884054404RR0001",2024-3-31 00:00:00,"27",,"N","N",,"N","Y","N"
"884282716RR0001",2024-4-30 00:00:00,"27",$197849.00,"Y","N",,"N","Y","N"
"884296302RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"884301516RR0001",2024-12-31 00:00:00,"27",$205464.00,"N","N",,"Y","N","N"
"884371980RR0001",2024-12-31 00:00:00,"27",$10000.00,"Y","N",,"N","N","N"
"884489766RR0001",2024-6-30 00:00:00,"27",$32603.00,"Y","N",,"Y","N","N"
"884550419RR0001",2024-6-30 00:00:00,"27",$1250.00,"Y","N",,"N","N","N"
"884670910RR0001",2024-12-31 00:00:00,"27",$7304.00,"N","N",,"N","N","N"
"884688128RR0001",2024-12-31 00:00:00,"27",$368707.00,"Y","N",,"N","Y","N"
"884778408RR0001",2024-3-31 00:00:00,"27",$49699.00,"N","N",,"N","N","N"
"884913518RR0001",2024-6-30 00:00:00,"27",$16390.00,"Y","N",,"N","N","N"
"885020719RR0001",2024-12-31 00:00:00,"27",$7023.00,"Y","N",,"N","N","N"
"885139576RR0001",2024-12-31 00:00:00,"27",$95496.00,"Y","N",,"N","Y","N"
"885186601RR0001",2024-6-30 00:00:00,"27",$6769.00,"Y","N",,"N","Y","N"
"885236000RR0001",2024-12-31 00:00:00,"27",$23374.00,"N","N",,"Y","N","N"
"885362947RR0001",2024-12-31 00:00:00,"27",$397083.00,"Y","N",,"N","Y","N"
"885411249RR0001",2024-12-31 00:00:00,"27",$300606.00,"Y","N",,"N","N","N"
"885420737RR0001",2024-6-30 00:00:00,"27",$3670630.00,"N","N",,"N","Y","N"
"885608323RR0001",2024-4-30 00:00:00,"27",$73122.00,"N","N",$0.00,"Y","N","N"
"885843698RR0001",2024-12-31 00:00:00,"27",$5879.00,"Y","N",,"Y","Y","N"
"885889915RR0001",2024-12-31 00:00:00,"27",$15647.00,"N","N",,"N","N","N"
"885911123RR0001",2024-12-31 00:00:00,"27",$9107.00,"N","N",,"N","N","N"
"886037852RR0002",2024-12-31 00:00:00,"27",$56746.00,"N","N",,"Y","Y","N"
"886059393RR0001",2024-12-31 00:00:00,"27",$1520.00,,"N",,"N","N","N"
"886070390RR0001",2024-12-31 00:00:00,"27",$3953.00,"N","N",,"N","Y","N"
"886093798RR0001",2024-3-31 00:00:00,"27",$1986403.00,"Y","N",,"N","Y","N"
"886105998RR0001",2024-12-31 00:00:00,"27",$317950.00,"Y","N",,"Y","Y","N"
"886114792RR0001",2024-2-28 00:00:00,"27",$87470.00,"N","N",,"N","Y","N"
"886135193RR0001",2024-8-31 00:00:00,"27",$22000.00,"Y","N",,"N","N","N"
"886184522RR0001",2024-12-31 00:00:00,"27",$17850.00,"Y","N",,"Y","N","N"
"886251792RR0001",2024-5-31 00:00:00,"27",$21500.00,"Y","N",,"N","Y","N"
"886334408RR0001",2024-12-31 00:00:00,"27",$1253249.00,"N","N",,"Y","N","N"
"886337211RR0001",2024-12-31 00:00:00,"27",$9900.00,"Y","N",,"N","N","N"
"886370998RR0001",2024-12-31 00:00:00,"27",$4605.00,"N","N",,"N","Y","N"
"886412998RR0001",2024-9-30 00:00:00,"27",$99020.00,"Y","N",,"N","N","N"
"886423193RR0001",2024-12-31 00:00:00,"27",$1289.00,"N","N",,"N","Y","N"
"886425909RR0001",2024-12-31 00:00:00,"27",$112174.00,"N","N",,"N","Y","Y"
"886428960RR0001",2024-9-30 00:00:00,"27",$24507.00,,"N",,"N","N","N"
"886437599RR0001",2024-12-31 00:00:00,"27",$831781.00,"Y","N",,"N","N","N"
"886472679RR0001",2024-12-31 00:00:00,"27",$1200.00,"Y","N",,"N","N","N"
"886472992RR0001",2024-12-31 00:00:00,"27",$11060.00,"N","N",,"N","N","N"
"886516327RR0001",2024-12-31 00:00:00,"27",$197686.00,"Y","N",,"N","Y","N"
"886571058RR0001",2024-12-31 00:00:00,"27",,,"N",,"N","Y","N"
"886578095RR0001",2024-8-31 00:00:00,"27",$76261.00,"Y","N",,"Y","Y","N"
"886588995RR0001",2024-12-31 00:00:00,"27",$1050.00,"Y","N",,"N","N","N"
"886610039RR0001",2024-3-31 00:00:00,"27",$93217.00,"Y","N",,"N","N","N"
"886626274RR0001",2024-12-31 00:00:00,"27",$218765.00,"Y","N",,"Y","Y","N"
"886631704RR0001",2024-11-30 00:00:00,"27",$33033.00,"Y","N",,"N","N","N"
"886633320RR0001",2024-12-31 00:00:00,"27",$6500.00,"N","N",,"N","N","N"
"886642792RR0001",2024-6-30 00:00:00,"27",$34596.00,"Y","N",,"N","N","N"
"886643295RR0001",2024-12-31 00:00:00,"27",$25509.00,"Y","N",,"N","N","N"
"886708395RR0001",2024-12-31 00:00:00,"27",$130545.00,"Y","N",,"N","N","N"
"886765304RR0001",2024-8-31 00:00:00,"27",$48526.00,"N","N",,"N","N","N"
"886783794RR0001",2024-12-31 00:00:00,"27",$5365.00,"Y","N",,"N","N","N"
"886783992RR0001",2024-6-30 00:00:00,"27",$55983.00,"N","N",,"N","N","N"
"886806561RR0001",2024-3-31 00:00:00,"27",$2260699.00,"Y","N",,"Y","N","N"
"886817113RR0001",2024-4-30 00:00:00,"27",$31740.00,"Y","N",,"N","Y","N"
"886822212RR0001",2024-3-31 00:00:00,"27",$2192576.00,"Y","N",,"N","N","N"
"886822691RR0001",2024-12-31 00:00:00,"27",$5160.00,"Y","N",,"N","N","N"
"886824606RR0001",2024-12-31 00:00:00,"27",$10748.00,"N","N",,"N","N","N"
"886883032RR0001",2024-12-31 00:00:00,"27",$1000.00,"Y","N",,"Y","Y","N"
"886951995RR0001",2024-12-31 00:00:00,"27",,"N",,,,,
"886959204RR0001",2024-12-31 00:00:00,"27",$464921.00,"N","N",,"Y","N","N"
"886970193RR0001",2024-12-31 00:00:00,"27",$14100.00,"Y","N",,"N","N","N"
"887070142RR0001",2024-12-31 00:00:00,"27",$44504.00,"N","N",,"N","Y","N"
"887099992RR0001",2024-8-31 00:00:00,"27",$1177225.00,"Y","N",,"N","N","N"
"887115111RR0001",2024-12-31 00:00:00,"27",$102144.00,"Y","N",,"N","N","N"
"887140689RR0001",2024-12-31 00:00:00,"27",$201914.00,"Y","N",,"N","Y","Y"
"887159481RR0001",2024-12-31 00:00:00,"27",$209390.00,"N","N",,"N","Y","N"
"887178630RR0001",2024-12-31 00:00:00,"27",$6503.00,"N","N",,"N","Y",
"887219525RR0001",2024-6-30 00:00:00,"27",$136733.00,"Y","N",,"N","Y","N"
"887251429RR0001",2024-3-31 00:00:00,"27",$5003277.00,"Y","Y",$4005694.00,"Y","N","N"
"887315604RR0001",2024-8-31 00:00:00,"27",,,"N",,"N",,
"887339901RR0001",2024-4-30 00:00:00,"27",$37025.00,"Y","N",,"N","N","N"
"887403830RR0001",2024-12-31 00:00:00,"27",$352892.00,"Y","N",,"N","N","N"
"887405884RR0001",2024-12-31 00:00:00,"27",$2307.00,"N","N",,"N","Y","N"
"887407195RR0001",2024-3-31 00:00:00,"27",$130668.00,"N","N",,"Y","N","N"
"887442036RR0001",2024-2-9 00:00:00,"27",,"Y","N",,"N","Y","N"
"887478071RR0001",2024-12-31 00:00:00,"27",$11897.00,"N","N",,"N","Y","N"
"887549954RR0001",2024-1-31 00:00:00,"27",$590630.00,"Y","N",,"N","Y","N"
"887550796RR0001",2024-12-31 00:00:00,"27",$3975.00,"N","N",,"N","N","N"
"887568061RR0001",2024-12-31 00:00:00,"27",$144837.00,"N","N",,"N","Y","N"
"887593267RR0001",2024-12-31 00:00:00,"27",$3854123.00,"Y","N",,"N","Y","N"
"887613156RR0001",2024-11-30 00:00:00,"27",$2859558.00,"Y","N",,"N","N","N"
"887658599RR0001",2024-12-31 00:00:00,"27",$51342.00,"Y","N",,"N","Y","N"
"887684553RR0001",2024-12-31 00:00:00,"27",$2066761.00,"Y","N",,"N","Y","N"
"887718203RR0001",2024-8-31 00:00:00,"27",$1254476.00,"Y","Y",$172145.00,"Y","N","N"
"887773356RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"887806263RR0001",2024-6-30 00:00:00,"27",$774201.00,"N","N",,"N","Y","N"
"887811404RR0001",2024-12-31 00:00:00,"27",$181857.00,"Y","N",,"Y","Y","N"
"887846061RR0001",2024-12-31 00:00:00,"27",$25990.00,"N","N",,"Y","N","N"
"887858660RR0001",2024-5-31 00:00:00,"27",$126346.00,"Y","N",,"N","Y","N"
"887903839RR0001",2024-12-31 00:00:00,"27",$181500.00,"Y","N",,"N","Y","N"
"887910065RR0001",2024-2-28 00:00:00,"27",$20050.00,"N","N",,"N","Y","N"
"887925469RR0001",2024-11-30 00:00:00,"27",,"Y","N",,"N","N","N"
"887928455RR0001",2024-12-31 00:00:00,"27",$177243.00,"N","N",,"N","Y","N"
"887997914RR0001",2024-12-31 00:00:00,"27",$6962.00,"Y","N",,"N","Y","N"
"888011715RR0001",2024-2-28 00:00:00,"27",$216808.00,"N","N",,"Y","Y","N"
"888021847RR0001",2024-12-31 00:00:00,"27",$148549.00,"N","N",,"Y","Y","N"
"888032661RR0001",2024-12-31 00:00:00,"27",$10600.00,"Y","N",,"N","N","N"
"888039443RR0001",2024-10-31 00:00:00,"27",,"N","N",,"N","N","N"
"888043809RR0001",2024-3-31 00:00:00,"27",$15203041.00,"Y","Y",$12415526.00,"Y","Y","N"
"888081049RR0001",2024-3-31 00:00:00,"27",$16144300.00,"N","Y",$13306458.00,"Y","N","N"
"888133394RR0001",2024-12-31 00:00:00,"27",$103519.00,"Y","N",,"Y","Y","Y"
"888152261RR0001",2024-3-31 00:00:00,"27",$13950.00,"N","N",,"N","Y","N"
"888159860RR0001",2024-12-31 00:00:00,"27",$287178.00,"Y","N",,"N","N","N"
"888174463RR0001",2024-6-30 00:00:00,"27",$1486834.00,"N","N",,"N","N","N"
"888175668RR0001",2024-12-31 00:00:00,"27",$167505.00,"Y","N",,"N","N","N"
"888184579RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","Y","N"
"888192515RR0001",2024-1-31 00:00:00,"27",$209976.00,"N","N",,"N","N","N"
"888243391RR0001",2024-12-31 00:00:00,"27",$169445.00,"Y","N",,"N","N","N"
"888298031RR0001",2024-12-31 00:00:00,"27",$102099.00,"N","N",,"N","N","Y"
"888356268RR0001",2024-11-30 00:00:00,"27",$15661.00,"Y","N",,"N","N","Y"
"888362449RR0001",2024-12-31 00:00:00,"27",$112788.00,"Y","N",,"N","N","N"
"888370731RR0001",2024-5-31 00:00:00,"27",$15870.00,"N","N",,"Y","N","N"
"888413242RR0001",2024-12-31 00:00:00,"27",$37370.00,"Y","N",,"N","N","N"
"888427861RR0001",2024-2-28 00:00:00,"27",$29107.00,"Y","N",,"N","N","N"
"888434644RR0001",2024-12-31 00:00:00,"27",$124804.00,"Y","N",,"Y","Y","N"
"888442662RR0001",2024-12-31 00:00:00,"27",$82496.00,"Y","N",,"N","N","N"
"888461266RR0001",2024-12-31 00:00:00,"27",$705.00,"Y","N",,"N","N","N"
"888466927RR0001",2024-8-31 00:00:00,"27",$66910.00,"N","N",,"N","N","N"
"888474665RR0001",2024-9-30 00:00:00,"27",$6918.00,"Y","N",,"N","N","N"
"888488400RR0001",2024-6-30 00:00:00,"27",$65645.00,"N","N",,"Y","Y","N"
"888518305RR0001",2024-12-31 00:00:00,"27",$470.00,"N","N",,"N","Y","N"
"888525409RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"Y","Y","Y"
"888527025RR0001",2024-5-31 00:00:00,"27",$400986.00,"N","N",,"N","Y","N"
"888529849RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"888546595RR0001",2024-6-30 00:00:00,"27",$7794.00,"N","N",,"N","N","N"
"888550845RR0001",2024-3-31 00:00:00,"27",$118142.00,"N","N",,"Y","N","N"
"888561065RR0001",2024-12-31 00:00:00,"27",$185500.00,"Y","N",,"Y","N","N"
"888565595RR0001",2024-12-31 00:00:00,"27",$278165.00,"Y","N",,"Y","Y","N"
"888578440RR0001",2024-1-31 00:00:00,"27",$700.00,"N","N",,"N","N","N"
"888587110RR0001",2024-3-31 00:00:00,"27",$592351.00,"Y","N",,"N","N","N"
"888590049RR0001",2024-12-31 00:00:00,"27",$15270.00,"N","N",,"N","N","N"
"888598455RR0001",2024-12-31 00:00:00,"27",$7683.00,"N","N",,"Y","Y","N"
"888701661RR0001",2024-12-31 00:00:00,"27",$2123.00,"N","N",,"N","Y","N"
"888702669RR0001",2024-12-31 00:00:00,"27",$879974.00,"Y","N",,"N","N","N"
"888703436RR0001",2024-12-31 00:00:00,"27",$9675.00,"N","N",,"N","Y","N"
"888710100RR0001",2024-12-31 00:00:00,"27",$130184.00,"N","N",,"N","Y","N"
"888741220RR0001",2024-6-30 00:00:00,"27",$72028.00,"Y","N",,"Y","N","N"
"888767746RR0001",2024-12-31 00:00:00,"27",$8056.00,"Y",,,,,
"888780178RR0001",2024-3-31 00:00:00,"27",$120082.00,"N","N",,"Y","N","N"
"888786647RR0001",2024-12-31 00:00:00,"27",$7917.00,"N","N",,"N","Y","Y"
"888789393RR0001",2024-12-31 00:00:00,"27",$73890.00,"Y","N",,"N","N","N"
"888804218RR0001",2024-12-31 00:00:00,"27",$34042497.00,"Y","Y",$16834055.00,"Y","Y","N"
"888813573RR0001",2024-3-31 00:00:00,"27",$22484.00,"Y","N",,"N","Y","Y"
"888832441RR0001",2024-6-30 00:00:00,"27",,"N","N",,"N","N","N"
"888835485RR0001",2024-8-31 00:00:00,"27",$65091.00,"Y","N",,"N","Y","N"
"888835592RR0001",2024-5-31 00:00:00,"27",$18492.00,"N","N",,"N","N","N"
"888838398RR0001",2024-6-30 00:00:00,"27",$34243.00,"N","N",,"N","N","N"
"888863198RR0001",2024-12-31 00:00:00,"27",$2000.00,"N","N",,"N","N","N"
"888894052RR0001",2024-6-30 00:00:00,"27",$29409.00,"Y","N",,"N","N","N"
"888894268RR0001",2024-12-31 00:00:00,"27",$192127.00,"Y","N",,"N","N","Y"
"888919065RR0001",2024-6-30 00:00:00,"27",,"Y","N",,"N","N","N"
"888928462RR0001",2024-12-31 00:00:00,"27",$2336.00,"N","N",,"N","N","N"
"888934197RR0001",2024-12-31 00:00:00,"27",$20000.00,"Y","N",,"N","N","N"
"888962792RR0001",2024-12-31 00:00:00,"27",$2427.00,"Y","N",,"N","N","N"
"888971462RR0001",2024-6-30 00:00:00,"27",$309277.00,"N","N",,"N","Y","N"
"888994449RR0001",2024-12-31 00:00:00,"27",$117011.00,"Y","N",,"N","N","N"
"889006177RR0001",2024-3-31 00:00:00,"27",,"Y","N",,"N","N","N"
"889016259RR0001",2024-4-30 00:00:00,"27",$24000.00,"Y","N",,"N","N","N"
"889024394RR0001",2024-6-30 00:00:00,"27",$627742.00,"N","N",,"Y","Y","N"
"889045449RR0001",2024-12-31 00:00:00,"27",$26390.00,"Y",,,,,
"889046397RR0001",2024-12-31 00:00:00,"27",$304019.00,"N","N",,"N","N","N"
"889051256RR0001",2024-12-31 00:00:00,"27",$31239.00,"N","N",,"N","Y","N"
"889057931RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"889071460RR0001",2024-10-31 00:00:00,"27",$588165.00,"Y","N",,"N","Y","N"
"889084364RR0001",2024-12-31 00:00:00,"27",$834.00,"Y","N",,"N","N","N"
"889087045RR0001",2024-12-31 00:00:00,"27",$554.00,"Y","N",,"N","N","N"
"889130845RR0001",2024-12-31 00:00:00,"27",$1026.00,"Y","N",,"N","N","N"
"889137444RR0001",2024-12-31 00:00:00,"27",$4345.00,"Y","N",,"N","N","N"
"889138061RR0001",2024-12-31 00:00:00,"27",$0.00,"Y","N",,"N","N","N"
"889147401RR0001",2024-12-31 00:00:00,"27",$3637597.00,"N","Y",$7788981.00,"N","N","N"
"889147666RR0001",2024-12-31 00:00:00,"27",$69230.00,"N","N",,"N","Y","N"
"889150280RR0001",2024-6-30 00:00:00,"27",$147767.00,"N","N",,"N","N","N"
"889151379RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"889160172RR0001",2024-3-31 00:00:00,"27",$191695.00,"N","N",,"N","N","N"
"889167417RR0001",2024-12-31 00:00:00,"27",$6999.00,"N","N",,"N","Y","N"
"889184891RR0001",2024-3-31 00:00:00,"27",$124578.00,"N","N",,"N","Y","N"
"889186391RR0001",2024-12-31 00:00:00,"27",$267733.00,"Y","N",,"N","Y","N"
"889212577RR0001",2024-12-31 00:00:00,"27",$97728.00,"N","N",,"N","Y","N"
"889243648RR0001",2024-6-30 00:00:00,"27",$116501.00,"N","Y",$149612.00,"Y","N","N"
"889248043RR0001",2024-2-28 00:00:00,"27",,"N","Y",,"N","Y","N"
"889265278RR0001",2024-12-31 00:00:00,"27",$35302.00,"N","N",,"Y","Y","N"
"889273777RR0001",2024-12-31 00:00:00,"27",$179163.00,"N","N",,"N","N","N"
"889280103RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"N","N","N"
"889296638RR0001",2024-12-31 00:00:00,"27",$15128.00,"Y","N",,"N","Y","N"
"889302006RR0001",2024-12-31 00:00:00,"27",$550629.00,"N","N",,"N","Y","N"
"889322244RR0001",2024-12-31 00:00:00,"27",$35220.00,"Y","N",,"N","N","N"
"889342226RR0001",2024-12-31 00:00:00,"27",$2593.00,"N","N",,"Y","N","N"
"889350443RR0001",2024-3-31 00:00:00,"27",$3741.00,"N","N",,"Y","Y","N"
"889357976RR0001",2024-8-1 00:00:00,"27",$81302.00,"Y","N",,"N","N","N"
"889364444RR0001",2024-12-31 00:00:00,"27",$1505.00,"Y","N",,"N","Y","N"
"889369906RR0001",2024-6-30 00:00:00,"27",$89112.00,"Y","N",,"N","Y","N"
"889386793RR0001",2024-9-30 00:00:00,"27",$10000.00,"N","N",,"N","Y","N"
"889394649RR0001",2024-6-30 00:00:00,"27",$1300401.00,"N","N",,"N","Y","N"
"889395398RR0001",2024-6-30 00:00:00,"27",$37851.00,"Y","N",,"N","Y","N"
"889405064RR0001",2024-8-31 00:00:00,"27",$230530.00,"Y","N",,"N","N","N"
"889437422RR0001",2024-2-28 00:00:00,"27",$20566.00,"Y","N",,"Y","N","N"
"889454617RR0001",2024-12-31 00:00:00,"27",$734365.00,"Y","N",,"N","N","N"
"889459970RR0001",2024-6-30 00:00:00,"27",$1272435.00,"Y","N",,"N","Y","N"
"889486445RR0001",2024-12-31 00:00:00,"27",$11932.00,"Y","N",,"N","N","N"
"889494001RR0001",2024-12-31 00:00:00,"27",$34949.00,"Y","N",,"N","N","N"
"889499802RR0001",2024-12-31 00:00:00,"27",$16775.00,"Y","N",,"N","N","N"
"889507067RR0001",2024-9-30 00:00:00,"27",$20056.00,"Y","N",,"N","N",
"889533576RR0001",2024-12-31 00:00:00,"27",$77242.00,"Y","N",,"Y","N","N"
"889540738RR0001",2024-12-31 00:00:00,"27",$51423.00,"Y","N",,"Y","N","N"
"889543666RR0001",2024-6-30 00:00:00,"27",$1000.00,"N","N",,"N","N","N"
"889548574RR0001",2024-12-31 00:00:00,"27",$506293.00,"Y","N",,"N","N","N"
"889585469RR0001",2024-12-31 00:00:00,"27",$1800.00,"N","N",,"N","N","N"
"889591665RR0001",2024-6-30 00:00:00,"27",$125510.00,"N","N",,"N","N","N"
"889609178RR0001",2024-12-31 00:00:00,"27",$119557.00,"Y","N",,"N","N","N"
"889665394RR0001",2024-6-30 00:00:00,"27",$109927.00,"Y","N",,"N","N","N"
"889674396RR0001",2024-6-30 00:00:00,"27",$239646.00,"N","N",,"N","Y","N"
"889677969RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","Y","N"
"889683025RR0001",2024-12-31 00:00:00,"27",$5400.00,"N","N",,"N","N","N"
"889696944RR0001",2024-2-28 00:00:00,"27",$49218.00,"N","N",,"N","Y","N"
"889699211RR0001",2024-12-31 00:00:00,"27",$127970.00,"Y","N",,"N","N","N"
"889736567RR0001",2024-12-31 00:00:00,"27",$82183.00,"Y","N",,"Y","N","N"
"889737961RR0001",2024-12-31 00:00:00,"27",$223250.00,"Y","N",,"N","N","N"
"889765574RR0001",2024-12-31 00:00:00,"27",$42599.00,"N","N",,"N","Y","N"
"889772190RR0001",2024-12-31 00:00:00,"27",$1072165.00,"Y","N",,"N","Y","N"
"889774022RR0001",2024-12-31 00:00:00,"27",$41360.00,"Y","N",,"N","N","N"
"889778197RR0001",2024-9-30 00:00:00,"27",,"N","N",,"N","N","N"
"889779534RR0001",2024-12-31 00:00:00,"27",$16583.00,"Y","N",,"N","N","N"
"889780482RR0001",2024-5-31 00:00:00,"27",,"Y","N",,"N","N","N"
"889795175RR0001",2024-7-31 00:00:00,"27",$481892.00,"N","N",,"N","Y","Y"
"889816591RR0001",2024-12-31 00:00:00,"27",$2500.00,"N","N",,"N","N","N"
"889835195RR0001",2024-7-31 00:00:00,"27",$20031.00,"Y","N",,"N","Y","N"
"889853990RR0001",2024-12-31 00:00:00,"27",$166617.00,"N",,,"N","N","N"
"889870663RR0001",2024-12-31 00:00:00,"27",$117692.00,"N","N",,"N","Y","N"
"889887972RR0001",2024-12-31 00:00:00,"27",$67310.00,"Y","N",,"N","N","N"
"889894374RR0001",2024-12-31 00:00:00,"27",$17050.00,"Y","N",,"Y","Y","N"
"889904264RR0001",2024-12-31 00:00:00,"27",$105240.00,"Y","N",,"N","Y","Y"
"889920799RR0001",2024-2-28 00:00:00,"27",$116833.00,"Y","N",,"N","N","N"
"889922795RR0001",2024-6-30 00:00:00,"27",$499414.00,"N","N",,"N","Y","N"
"889927190RR0001",2024-7-31 00:00:00,"27",,"N","N",,"N","N","N"
"889928396RR0001",2024-12-31 00:00:00,"27",$90298.00,"N","N",,"N","Y","N"
"889956793RR0001",2024-8-31 00:00:00,"27",$172207.00,"N","N",,"N","N","N"
"889969390RR0001",2024-12-31 00:00:00,"27",$19080.00,"N","N",,"N","N","N"
"889971396RR0001",2024-12-31 00:00:00,"27",$11521.00,"Y","N",,"N","N","N"
"889976718RR0001",2024-2-28 00:00:00,"27",$826747.00,"N","N",,"Y","Y","N"
"889977575RR0001",2024-9-30 00:00:00,"27",$883086.00,"Y","N",,"Y","N","N"
"890004591RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"N","N","N"
"890013394RR0001",2024-12-31 00:00:00,"27",$282597.00,"Y","N",,"N","Y","N"
"890014541RR0001",2024-12-31 00:00:00,"27",$502565.00,"Y","N",,"N","N","N"
"890015993RR0001",2024-4-30 00:00:00,"27",,"N","N",,"Y","N","N"
"890024995RR0001",2024-12-31 00:00:00,"27",$354850.00,"Y","N",,"N","Y","N"
"890030927RR0001",2024-7-31 00:00:00,"27",$8226.00,"Y","N",,"N","N","N"
"890059520RR0001",2024-12-31 00:00:00,"27",$125.00,"N","N",,"N","N","N"
"890074172RR0001",2024-12-31 00:00:00,"27",$82010.00,"N","N",,"N","N","N"
"890074644RR0001",2024-7-31 00:00:00,"27",$39797.00,"Y","N",,"N","N","N"
"890079395RR0001",2024-12-31 00:00:00,"27",$56870.00,"Y","N",,"N","N","N"
"890096183RR0001",2024-12-31 00:00:00,"27",$16215.00,"Y","N",,"N","Y","N"
"890107063RR0001",2024-12-31 00:00:00,"27",$215200.00,"Y","N",,"N","N","N"
"890127673RR0001",2024-8-31 00:00:00,"27",$128939.00,"Y","N",,"N","N","Y"
"890134190RR0001",2024-7-31 00:00:00,"27",$6000.00,"N","N",,"N","N","N"
"890144447RR0001",2024-12-31 00:00:00,"27",$23949.00,"Y","N",,"N","N","N"
"890155351RR0001",2024-12-31 00:00:00,"27",$209745.00,"Y","N",,"N","N","N"
"890169063RR0001",2024-12-31 00:00:00,"27",$90138.00,"Y","N",,"N","N","N"
"890169774RR0001",2024-12-31 00:00:00,"27",$26658.00,"Y","N",,"N","N","N"
"890210248RR0001",2024-12-31 00:00:00,"27",$21780.00,"Y","N",,"N","N","N"
"890234198RR0001",2024-9-30 00:00:00,"27",$7782.00,"Y","N",,"N","Y","N"
"890240997RR0001",2024-6-30 00:00:00,"27",$6124874.00,"Y","N",,"N","Y","Y"
"890275175RR0001",2024-12-31 00:00:00,"27",$3117.00,"N","N",,"N","N","N"
"890308646RR0001",2024-9-30 00:00:00,"27",$129232.00,"Y","N",,"N","N","N"
"890317589RR0001",2024-3-31 00:00:00,"27",$21623.00,"N","N",,"N","Y","N"
"890328271RR0001",2024-6-30 00:00:00,"27",$2720.00,"Y","N",,"N","N","N"
"890350317RR0001",2024-12-31 00:00:00,"27",$51054.00,"Y","N",,"Y","N","N"
"890359045RR0001",2024-12-31 00:00:00,"27",$5582.00,"N","N",,"N","Y","Y"
"890392376RR0001",2024-9-30 00:00:00,"27",$39934.00,"N","N",,"N","Y","N"
"890403843RR0001",2024-3-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"890404999RR0001",2024-3-31 00:00:00,"27",,"Y","N",,"N","N","N"
"890415086RR0001",2024-12-31 00:00:00,"27",,,"N",,"N","N","N"
"890416217RR0001",2024-6-30 00:00:00,"27",$190932.00,"N","N",,"N","Y","Y"
"890419799RR0001",2024-12-31 00:00:00,"27",$50600.00,"N","N",,"N","N","N"
"890439060RR0001",2024-3-31 00:00:00,"27",$20429.00,"N","N",,"N","N","N"
"890441009RR0001",2024-12-31 00:00:00,"27",$80013.00,"Y","N",,"N","Y","N"
"890469166RR0001",2024-12-31 00:00:00,"27",$121532.00,"Y","N",,"N","Y","N"
"890470362RR0001",2024-12-31 00:00:00,"27",$281852.00,"Y","N",,"N","N","N"
"890499742RR0001",2024-10-31 00:00:00,"27",$183906.00,"Y","N",,"N","N","N"
