"BN/Registration number","Fiscal period end","Form ID","Sequence number","Charity's Program Country Code"
"759044738RR0001",2024-12-31 00:00:00,"27",3,"JO"
"759114267RR0001",2024-12-31 00:00:00,"27",1,"NG"
"759164528RR0001",2024-8-31 00:00:00,"27",1,"PH"
"759217516RR0001",2024-12-31 00:00:00,"27",1,"NG"
"759678923RR0001",2024-12-31 00:00:00,"27",1,"IN"
"759690340RR0001",2024-12-31 00:00:00,"27",1,"ZW"
"760014324RR0001",2024-12-31 00:00:00,"27",1,"CD"
"761086735RR0001",2024-12-31 00:00:00,"27",1,"QR"
"761436922RR0001",2024-6-30 00:00:00,"27",1,"RW"
"761436922RR0001",2024-6-30 00:00:00,"27",2,"UG"
"761436922RR0001",2024-6-30 00:00:00,"27",3,"HT"
"761436922RR0001",2024-6-30 00:00:00,"27",4,"ID"
"761436922RR0001",2024-6-30 00:00:00,"27",5,"CD"
"761436922RR0001",2024-6-30 00:00:00,"27",6,"SD"
"761436922RR0001",2024-6-30 00:00:00,"27",7,"PH"
"761506062RR0001",2024-4-30 00:00:00,"27",1,"HT"
"761855923RR0001",2024-12-31 00:00:00,"27",1,"HT"
"762018109RR0001",2024-12-31 00:00:00,"27",1,"GH"
"762163509RR0001",2024-9-30 00:00:00,"27",1,"BG"
"762721918RR0001",2024-12-31 00:00:00,"27",1,"LR"
"762728079RR0001",2024-10-31 00:00:00,"27",1,"QR"
"762898070RR0001",2024-12-31 00:00:00,"27",1,"HT"
"763743275RR0001",2024-10-31 00:00:00,"27",1,"BR"
"763743275RR0001",2024-10-31 00:00:00,"27",2,"MG"
"763743275RR0001",2024-10-31 00:00:00,"27",3,"MW"
"763873007RR0001",2024-12-31 00:00:00,"27",1,"TZ"
"764143293RR0001",2024-6-30 00:00:00,"27",1,"UG"
"764210142RR0001",2024-12-31 00:00:00,"27",1,"PS"
"764210142RR0001",2024-12-31 00:00:00,"27",2,"PK"
"764210142RR0001",2024-12-31 00:00:00,"27",3,"UG"
"764283818RR0001",2024-12-31 00:00:00,"27",1,"EG"
"764409926RR0001",2024-12-31 00:00:00,"27",1,"IQ"
"765140496RR0001",2024-5-31 00:00:00,"27",1,"US"
"765140496RR0001",2024-5-31 00:00:00,"27",2,"MX"
"765140496RR0001",2024-5-31 00:00:00,"27",3,"AG"
"765376355RR0001",2024-12-31 00:00:00,"27",1,"UG"
"765739503RR0001",2024-12-31 00:00:00,"27",1,"CA"
"765890603RR0001",2024-12-31 00:00:00,"27",1,"PK"
"765912118RR0001",2024-12-31 00:00:00,"27",1,"GH"
"766009104RR0001",2024-12-31 00:00:00,"27",1,"CD"
"766009104RR0001",2024-12-31 00:00:00,"27",2,"RW"
"766009104RR0001",2024-12-31 00:00:00,"27",3,"BI"
"766426506RR0001",2024-8-31 00:00:00,"27",1,"CM"
"766442008RR0001",2024-12-31 00:00:00,"27",1,"CD"
"766933808RR0001",2024-12-31 00:00:00,"27",1,"LK"
"766985675RR0001",2024-12-31 00:00:00,"27",1,"US"
"766985675RR0001",2024-12-31 00:00:00,"27",2,"MW"
"767181076RR0001",2024-12-31 00:00:00,"27",1,"RW"
"767305675RR0001",2024-12-31 00:00:00,"27",1,"PE"
"767305675RR0001",2024-12-31 00:00:00,"27",2,"HN"
"767305675RR0001",2024-12-31 00:00:00,"27",3,"EC"
"767305675RR0001",2024-12-31 00:00:00,"27",4,"CR"
"767305675RR0001",2024-12-31 00:00:00,"27",5,"CO"
"767305675RR0001",2024-12-31 00:00:00,"27",6,"GT"
"767520703RR0001",2024-12-31 00:00:00,"27",1,"QP"
"767996291RR0001",2024-5-31 00:00:00,"27",1,"CU"
"768498107RR0001",2024-6-30 00:00:00,"27",1,"IN"
"768918500RR0001",2024-9-30 00:00:00,"27",1,"IN"
"768920118RR0001",2024-12-31 00:00:00,"27",1,"CN"
"769006933RR0001",2024-8-31 00:00:00,"27",1,"IL"
"769587676RR0001",2024-12-31 00:00:00,"27",1,"IL"
"769784893RR0001",2024-12-31 00:00:00,"27",1,"QP"
"769784893RR0001",2024-12-31 00:00:00,"27",2,"BI"
"769784893RR0001",2024-12-31 00:00:00,"27",3,"FR"
"769784893RR0001",2024-12-31 00:00:00,"27",4,"US"
"769784893RR0001",2024-12-31 00:00:00,"27",5,"IN"
"769784893RR0001",2024-12-31 00:00:00,"27",6,"QO"
"769784893RR0001",2024-12-31 00:00:00,"27",7,"GB"
"769784893RR0001",2024-12-31 00:00:00,"27",8,"ES"
"769784893RR0001",2024-12-31 00:00:00,"27",9,"KE"
"769784893RR0001",2024-12-31 00:00:00,"27",10,"HT"
"769951708RR0001",2024-12-31 00:00:00,"27",1,"PK"
"770200483RR0001",2024-3-31 00:00:00,"27",1,"VE"
"770200483RR0001",2024-3-31 00:00:00,"27",2,"BR"
"770201291RR0001",2024-6-30 00:00:00,"27",1,"GB"
"770361012RR0001",2024-12-31 00:00:00,"27",1,"US"
"771213345RR0001",2024-12-31 00:00:00,"27",1,"CU"
"771275484RR0001",2024-2-28 00:00:00,"27",1,"HT"
"771545290RR0001",2024-12-31 00:00:00,"27",1,"UG"
"771545290RR0001",2024-12-31 00:00:00,"27",2,"KG"
"771545290RR0001",2024-12-31 00:00:00,"27",3,"MX"
"771545290RR0001",2024-12-31 00:00:00,"27",4,"US"
"771545290RR0001",2024-12-31 00:00:00,"27",5,"KE"
"771545290RR0001",2024-12-31 00:00:00,"27",6,"CD"
"771604501RR0001",2024-12-31 00:00:00,"27",1,"PK"
"771604501RR0001",2024-12-31 00:00:00,"27",2,"JO"
"771604501RR0001",2024-12-31 00:00:00,"27",3,"SL"
"771608478RR0001",2024-12-31 00:00:00,"27",1,"GH"
"771763273RR0001",2024-12-31 00:00:00,"27",1,"GT"
"771818101RR0001",2024-12-31 00:00:00,"27",1,"NG"
"771818101RR0001",2024-12-31 00:00:00,"27",2,"PK"
"771818101RR0001",2024-12-31 00:00:00,"27",3,"KE"
"771825700RR0001",2024-3-31 00:00:00,"27",1,"GT"
"772194684RR0001",2024-10-31 00:00:00,"27",1,"MK"
"772194684RR0001",2024-10-31 00:00:00,"27",2,"TR"
"772509295RR0001",2024-10-31 00:00:00,"27",1,"GT"
"772512067RR0001",2024-12-31 00:00:00,"27",1,"TW"
"772717500RR0001",2024-9-30 00:00:00,"27",1,"TZ"
"773001607RR0001",2024-12-31 00:00:00,"27",1,"UG"
"773001607RR0001",2024-12-31 00:00:00,"27",2,"MX"
"773583281RR0001",2024-12-31 00:00:00,"27",1,"NL"
"773583281RR0001",2024-12-31 00:00:00,"27",2,"US"
"773941331RR0001",2024-12-31 00:00:00,"27",1,"UG"
"774239321RR0001",2024-12-31 00:00:00,"27",1,"IL"
"774239321RR0001",2024-12-31 00:00:00,"27",2,"PS"
"774975718RR0001",2024-5-31 00:00:00,"27",1,"UA"
"775258932RR0001",2024-9-30 00:00:00,"27",1,"TZ"
"775467491RR0001",2024-1-31 00:00:00,"27",1,"US"
"775536717RR0001",2024-12-31 00:00:00,"27",1,"IN"
"775687270RR0001",2024-12-31 00:00:00,"27",1,"EG"
"775687270RR0001",2024-12-31 00:00:00,"27",2,"ZW"
"775687270RR0001",2024-12-31 00:00:00,"27",3,"IQ"
"775687270RR0001",2024-12-31 00:00:00,"27",4,"IN"
"776071102RR0001",2024-12-31 00:00:00,"27",1,"LA"
"776071102RR0001",2024-12-31 00:00:00,"27",2,"NI"
"776071102RR0001",2024-12-31 00:00:00,"27",3,"AF"
"776071102RR0001",2024-12-31 00:00:00,"27",4,"CO"
"776071102RR0001",2024-12-31 00:00:00,"27",5,"PH"
"776242869RR0001",2024-12-31 00:00:00,"27",1,"IQ"
"776242869RR0001",2024-12-31 00:00:00,"27",2,"IT"
"776267296RR0001",2024-6-30 00:00:00,"27",1,"RW"
"776267296RR0001",2024-6-30 00:00:00,"27",2,"TZ"
"776426108RR0001",2024-12-31 00:00:00,"27",1,"EG"
"776809733RR0001",2024-12-31 00:00:00,"27",1,"US"
"776896524RR0001",2024-3-31 00:00:00,"27",1,"KH"
"777506502RR0001",2024-12-31 00:00:00,"27",1,"UG"
"777506502RR0001",2024-12-31 00:00:00,"27",2,"QS"
"777516477RR0001",2024-12-31 00:00:00,"27",1,"ET"
"777650326RR0001",2024-12-31 00:00:00,"27",1,"MG"
"777996869RR0001",2024-3-31 00:00:00,"27",1,"CA"
"778450312RR0001",2024-12-31 00:00:00,"27",1,"PK"
"778450312RR0001",2024-12-31 00:00:00,"27",2,"MY"
"778557116RR0001",2024-9-30 00:00:00,"27",1,"MX"
"778756882RR0001",2024-6-14 00:00:00,"27",1,"ET"
"779015601RR0001",2024-12-31 00:00:00,"27",1,"PH"
"779034131RR0001",2024-6-30 00:00:00,"27",1,"ZW"
"779125467RR0001",2024-10-31 00:00:00,"27",1,"TZ"
"779271303RR0001",2024-12-31 00:00:00,"27",1,"CD"
"779789510RR0001",2024-6-30 00:00:00,"27",1,"MX"
"780138483RR0001",2024-12-31 00:00:00,"27",1,"BR"
"780225330RR0001",2024-12-31 00:00:00,"27",1,"KE"
"780290326RR0001",2024-3-31 00:00:00,"27",1,"IN"
"780489530RR0001",2024-12-31 00:00:00,"27",1,"KE"
"780524310RR0001",2024-12-31 00:00:00,"27",1,"MZ"
"780578282RR0001",2024-6-30 00:00:00,"27",1,"BD"
"780814307RR0001",2024-8-31 00:00:00,"27",1,"QS"
"780895272RR0001",2024-3-31 00:00:00,"27",1,"SA"
"780895272RR0001",2024-3-31 00:00:00,"27",2,"CD"
"780895272RR0001",2024-3-31 00:00:00,"27",3,"CI"
"780908711RR0001",2024-8-31 00:00:00,"27",1,"EG"
"780908711RR0001",2024-8-31 00:00:00,"27",2,"QS"
"781661889RR0001",2024-12-31 00:00:00,"27",1,"CN"
"781726880RR0001",2024-12-31 00:00:00,"27",1,"LK"
"781935606RR0002",2024-12-31 00:00:00,"27",1,"UG"
"781972476RR0001",2024-12-31 00:00:00,"27",1,"AO"
"781972476RR0001",2024-12-31 00:00:00,"27",2,"BR"
"781972476RR0001",2024-12-31 00:00:00,"27",3,"QS"
"781972476RR0001",2024-12-31 00:00:00,"27",4,"CD"
"781972476RR0001",2024-12-31 00:00:00,"27",5,"JP"
"782065502RR0001",2024-12-31 00:00:00,"27",1,"EG"
"782087878RR0001",2024-12-31 00:00:00,"27",1,"HT"
"782181929RR0001",2024-12-31 00:00:00,"27",1,"GT"
"782534069RR0001",2024-12-31 00:00:00,"27",1,"QS"
"782784359RR0001",2024-10-31 00:00:00,"27",1,"ZM"
"783004716RR0001",2024-12-31 00:00:00,"27",1,"GT"
"783039886RR0001",2024-12-31 00:00:00,"27",1,"CU"
"783309677RR0001",2024-12-31 00:00:00,"27",1,"HT"
"783500713RR0001",2024-12-31 00:00:00,"27",1,"CD"
"783622681RR0001",2024-9-30 00:00:00,"27",1,"QR"
"783836661RR0001",2024-9-30 00:00:00,"27",1,"CO"
"783856107RR0001",2024-12-31 00:00:00,"27",1,"LK"
"783970064RR0001",2024-12-31 00:00:00,"27",1,"NG"
"783970064RR0001",2024-12-31 00:00:00,"27",2,"UG"
"783970064RR0001",2024-12-31 00:00:00,"27",3,"CM"
"783970064RR0001",2024-12-31 00:00:00,"27",4,"SL"
"783970064RR0001",2024-12-31 00:00:00,"27",5,"ZW"
"783970064RR0001",2024-12-31 00:00:00,"27",6,"KE"
"783970064RR0001",2024-12-31 00:00:00,"27",7,"GH"
"784113409RR0001",2024-12-31 00:00:00,"27",1,"GT"
"784173890RR0001",2024-12-31 00:00:00,"27",1,"MW"
"784227746RR0001",2024-3-31 00:00:00,"27",1,"RW"
"784227746RR0001",2024-3-31 00:00:00,"27",2,"QS"
"784416349RR0001",2024-3-31 00:00:00,"27",1,"DO"
"784416349RR0001",2024-3-31 00:00:00,"27",2,"BO"
"784416349RR0001",2024-3-31 00:00:00,"27",3,"NI"
"784416349RR0001",2024-3-31 00:00:00,"27",4,"PE"
"786002139RR0001",2024-12-31 00:00:00,"27",1,"CR"
"786002139RR0001",2024-12-31 00:00:00,"27",2,"JM"
"786002139RR0001",2024-12-31 00:00:00,"27",3,"QR"
"786026666RR0001",2024-12-31 00:00:00,"27",1,"NG"
"786585323RR0001",2024-12-31 00:00:00,"27",1,"CR"
"786585323RR0001",2024-12-31 00:00:00,"27",2,"AG"
"786830497RR0001",2024-6-30 00:00:00,"27",1,"SV"
"786844324RR0001",2024-12-31 00:00:00,"27",1,"GH"
"786882696RR0001",2024-12-31 00:00:00,"27",1,"CO"
"786967000RR0001",2024-12-31 00:00:00,"27",1,"HT"
"787244946RR0001",2024-12-31 00:00:00,"27",1,"PE"
"787418946RR0001",2024-12-31 00:00:00,"27",1,"AU"
"787418946RR0001",2024-12-31 00:00:00,"27",2,"US"
"787710490RR0001",2024-1-31 00:00:00,"27",1,"LB"
"787710490RR0001",2024-1-31 00:00:00,"27",2,"EC"
"787710490RR0001",2024-1-31 00:00:00,"27",3,"CH"
"787710490RR0001",2024-1-31 00:00:00,"27",4,"CO"
"787710490RR0001",2024-1-31 00:00:00,"27",5,"KE"
"787710490RR0001",2024-1-31 00:00:00,"27",6,"NZ"
"788223287RR0001",2024-8-31 00:00:00,"27",1,"UG"
"788401081RR0001",2024-12-31 00:00:00,"27",1,"AR"
"788401081RR0001",2024-12-31 00:00:00,"27",2,"GT"
"788401081RR0001",2024-12-31 00:00:00,"27",3,"MX"
"788401081RR0001",2024-12-31 00:00:00,"27",4,"HN"
"788401081RR0001",2024-12-31 00:00:00,"27",5,"BO"
"788401081RR0001",2024-12-31 00:00:00,"27",6,"NI"
"788401081RR0001",2024-12-31 00:00:00,"27",7,"CO"
"788401081RR0001",2024-12-31 00:00:00,"27",8,"PE"
"788401081RR0001",2024-12-31 00:00:00,"27",9,"CR"
"788784692RR0001",2024-12-31 00:00:00,"27",1,"IN"
"788924876RR0001",2024-12-31 00:00:00,"27",1,"CR"
"789020286RR0001",2024-12-31 00:00:00,"27",1,"CR"
"789247491RR0001",2024-12-31 00:00:00,"27",1,"TZ"
"789635125RR0001",2024-12-31 00:00:00,"27",1,"IN"
"789926516RR0001",2024-12-31 00:00:00,"27",1,"VN"
"790017289RR0001",2024-12-31 00:00:00,"27",1,"MX"
"790197719RR0001",2024-12-31 00:00:00,"27",1,"GT"
"790276091RR0001",2024-5-31 00:00:00,"27",1,"US"
"790276091RR0001",2024-5-31 00:00:00,"27",2,"SG"
"790276091RR0001",2024-5-31 00:00:00,"27",3,"KZ"
"790276091RR0001",2024-5-31 00:00:00,"27",4,"ME"
"790276091RR0001",2024-5-31 00:00:00,"27",5,"ID"
"790276091RR0001",2024-5-31 00:00:00,"27",6,"BR"
"790276091RR0001",2024-5-31 00:00:00,"27",7,"DE"
"790276091RR0001",2024-5-31 00:00:00,"27",8,"MY"
"790411557RR0001",2024-12-31 00:00:00,"27",1,"MX"
"790588727RR0001",2024-12-31 00:00:00,"27",1,"HT"
"790780126RR0001",2024-12-31 00:00:00,"27",1,"HT"
"790825277RR0001",2024-6-30 00:00:00,"27",1,"BD"
"790825277RR0001",2024-6-30 00:00:00,"27",2,"TR"
"790828495RR0001",2024-5-31 00:00:00,"27",1,"SL"
"790988299RR0001",2024-12-31 00:00:00,"27",1,"US"
"790988299RR0001",2024-12-31 00:00:00,"27",2,"GB"
"791170699RR0001",2024-12-31 00:00:00,"27",1,"FR"
"791170699RR0001",2024-12-31 00:00:00,"27",2,"IN"
"791437882RR0001",2024-8-31 00:00:00,"27",1,"GH"
"791619463RR0001",2024-12-31 00:00:00,"27",1,"PK"
"791694714RR0001",2024-12-31 00:00:00,"27",1,"BD"
"791694714RR0001",2024-12-31 00:00:00,"27",2,"NP"
"791702343RR0001",2024-12-31 00:00:00,"27",1,"PK"
"791702343RR0001",2024-12-31 00:00:00,"27",2,"SO"
"791702343RR0001",2024-12-31 00:00:00,"27",3,"PS"
"791899149RR0001",2024-12-31 00:00:00,"27",1,"ID"
"791982309RR0001",2024-12-31 00:00:00,"27",1,"TZ"
"792015513RR0001",2024-12-31 00:00:00,"27",1,"DO"
"792058216RR0001",2024-12-31 00:00:00,"27",1,"LB"
"792354219RR0001",2024-6-30 00:00:00,"27",1,"SS"
"792358285RR0001",2024-12-31 00:00:00,"27",1,"HT"
"792359705RR0001",2024-9-30 00:00:00,"27",1,"US"
"792398901RR0001",2024-12-31 00:00:00,"27",1,"US"
"792536609RR0001",2024-12-31 00:00:00,"27",1,"UA"
"792536609RR0001",2024-12-31 00:00:00,"27",2,"UZ"
"792602872RR0001",2024-12-31 00:00:00,"27",1,"BO"
"793199498RR0001",2024-12-31 00:00:00,"27",1,"US"
"793199498RR0001",2024-12-31 00:00:00,"27",2,"PK"
"793321936RR0001",2024-12-31 00:00:00,"27",1,"IL"
"794212274RR0001",2024-12-31 00:00:00,"27",1,"KE"
"795169887RR0001",2024-12-31 00:00:00,"27",1,"NA"
"795208800RR0001",2024-6-30 00:00:00,"27",1,"MX"
"795217942RR0001",2024-12-31 00:00:00,"27",1,"LK"
"795225549RR0001",2024-12-31 00:00:00,"27",1,"NG"
"795283092RR0001",2024-12-31 00:00:00,"27",1,"RW"
"795382670RR0001",2024-12-31 00:00:00,"27",1,"HT"
"795406479RR0001",2024-12-31 00:00:00,"27",1,"AF"
"795460872RR0001",2024-3-31 00:00:00,"27",1,"CM"
"795460872RR0001",2024-3-31 00:00:00,"27",2,"BI"
"795460872RR0001",2024-3-31 00:00:00,"27",3,"CG"
"795460872RR0001",2024-3-31 00:00:00,"27",4,"CI"
"795460872RR0001",2024-3-31 00:00:00,"27",5,"QS"
"795460872RR0001",2024-3-31 00:00:00,"27",6,"QP"
"796085744RR0001",2024-12-31 00:00:00,"27",1,"SD"
"796132520RR0001",2024-12-31 00:00:00,"27",1,"SV"
"796256907RR0001",2024-12-31 00:00:00,"27",1,"BF"
"796528545RR0001",2024-11-30 00:00:00,"27",1,"QS"
"796831717RR0001",2024-12-31 00:00:00,"27",1,"IQ"
"796831717RR0001",2024-12-31 00:00:00,"27",2,"MW"
"796831717RR0001",2024-12-31 00:00:00,"27",3,"UG"
"796831717RR0001",2024-12-31 00:00:00,"27",4,"US"
"797117496RR0001",2024-12-31 00:00:00,"27",1,"RS"
"797117496RR0001",2024-12-31 00:00:00,"27",2,"BA"
"797117496RR0001",2024-12-31 00:00:00,"27",3,"HR"
"797117496RR0001",2024-12-31 00:00:00,"27",4,"ME"
"797141512RR0002",2024-12-31 00:00:00,"27",1,"CD"
"797589926RR0001",2024-12-31 00:00:00,"27",1,"PE"
"797651866RR0001",2024-12-31 00:00:00,"27",1,"FR"
"797651866RR0001",2024-12-31 00:00:00,"27",2,"IN"
"797726528RR0001",2024-12-31 00:00:00,"27",1,"IN"
"797734878RR0001",2024-7-31 00:00:00,"27",1,"UG"
"797759123RR0001",2024-12-31 00:00:00,"27",1,"NI"
"797824810RR0001",2024-12-31 00:00:00,"27",1,"MX"
"797848884RR0001",2024-12-31 00:00:00,"27",1,"HN"
"797848884RR0001",2024-12-31 00:00:00,"27",2,"DO"
"798181517RR0001",2024-12-31 00:00:00,"27",1,"MW"
"798181517RR0001",2024-12-31 00:00:00,"27",2,"NP"
"798181517RR0001",2024-12-31 00:00:00,"27",3,"PK"
"798181517RR0001",2024-12-31 00:00:00,"27",4,"UG"
"798181517RR0001",2024-12-31 00:00:00,"27",5,"HN"
"798181517RR0001",2024-12-31 00:00:00,"27",6,"MG"
"798255337RR0001",2024-9-30 00:00:00,"27",1,"KE"
"798262556RR0001",2024-8-31 00:00:00,"27",1,"US"
"798460663RR0001",2024-12-31 00:00:00,"27",1,"GB"
"798920468RR0001",2024-10-31 00:00:00,"27",1,"CM"
"799061411RR0001",2024-9-30 00:00:00,"27",1,"EG"
"799271143RR0001",2024-12-31 00:00:00,"27",1,"QS"
"799271143RR0001",2024-12-31 00:00:00,"27",2,"GB"
"799271143RR0001",2024-12-31 00:00:00,"27",3,"RW"
"799271143RR0001",2024-12-31 00:00:00,"27",4,"US"
"799285895RR0001",2024-12-31 00:00:00,"27",1,"PE"
"799681945RR0001",2024-12-31 00:00:00,"27",1,"ET"
"799698345RR0001",2024-12-31 00:00:00,"27",1,"QS"
"799828082RR0001",2024-12-31 00:00:00,"27",1,"UG"
"800228314RR0001",2024-12-31 00:00:00,"27",1,"KE"
"800472714RR0001",2024-8-31 00:00:00,"27",1,"SL"
"800478588RR0001",2024-3-31 00:00:00,"27",1,"MX"
"800478588RR0001",2024-3-31 00:00:00,"27",2,"US"
"800478588RR0001",2024-3-31 00:00:00,"27",3,"DO"
"800640062RR0001",2024-12-31 00:00:00,"27",1,"QS"
"800661589RR0001",2024-12-31 00:00:00,"27",1,"US"
"800661589RR0001",2024-12-31 00:00:00,"27",2,"AG"
"800661589RR0001",2024-12-31 00:00:00,"27",3,"KR"
"800661845RR0001",2024-6-30 00:00:00,"27",1,"QS"
"800957771RR0002",2024-7-31 00:00:00,"27",1,"AU"
"800957771RR0002",2024-7-31 00:00:00,"27",2,"RW"
"800957771RR0002",2024-7-31 00:00:00,"27",3,"NL"
"800957771RR0002",2024-7-31 00:00:00,"27",4,"SK"
"800960387RR0001",2024-12-31 00:00:00,"27",1,"GT"
"800994006RR0001",2024-12-31 00:00:00,"27",1,"GH"
"800994006RR0001",2024-12-31 00:00:00,"27",2,"KE"
"800994006RR0001",2024-12-31 00:00:00,"27",3,"PH"
"800994006RR0001",2024-12-31 00:00:00,"27",4,"RW"
"800994006RR0001",2024-12-31 00:00:00,"27",5,"UG"
"800994006RR0001",2024-12-31 00:00:00,"27",6,"TZ"
"801007402RR0001",2024-12-31 00:00:00,"27",1,"TG"
"801027806RR0001",2024-12-31 00:00:00,"27",1,"ML"
"801027806RR0001",2024-12-31 00:00:00,"27",2,"PH"
"801035205RR0001",2024-12-31 00:00:00,"27",1,"SL"
"801035809RR0001",2024-12-31 00:00:00,"27",1,"IN"
"801040205RR0001",2024-12-31 00:00:00,"27",1,"ZM"
"801146101RR0001",2024-12-31 00:00:00,"27",1,"BD"
"801181488RR0001",2024-12-31 00:00:00,"27",1,"CM"
"801207481RR0001",2024-6-30 00:00:00,"27",1,"QS"
"801315144RR0001",2024-12-31 00:00:00,"27",1,"KH"
"801405143RR0001",2024-12-31 00:00:00,"27",1,"KH"
"801405143RR0001",2024-12-31 00:00:00,"27",2,"PH"
"801405143RR0001",2024-12-31 00:00:00,"27",3,"ES"
"801405143RR0001",2024-12-31 00:00:00,"27",4,"US"
"801405143RR0001",2024-12-31 00:00:00,"27",5,"IL"
"801405143RR0001",2024-12-31 00:00:00,"27",6,"LA"
"801405143RR0001",2024-12-31 00:00:00,"27",7,"VN"
"801405143RR0001",2024-12-31 00:00:00,"27",8,"QR"
"801477175RR0002",2024-12-31 00:00:00,"27",1,"GT"
"801572736RR0001",2024-12-31 00:00:00,"27",1,"ZM"
"801658022RR0001",2024-12-31 00:00:00,"27",1,"RW"
"801745274RR0001",2024-2-28 00:00:00,"27",1,"US"
"801745274RR0001",2024-2-28 00:00:00,"27",2,"QP"
"801781659RR0001",2024-6-30 00:00:00,"27",1,"HT"
"801857574RR0001",2024-12-31 00:00:00,"27",1,"TH"
"801964842RR0001",2024-3-31 00:00:00,"27",1,"NP"
"801966334RR0001",2024-4-30 00:00:00,"27",1,"US"
"801966334RR0001",2024-4-30 00:00:00,"27",2,"QR"
"801966334RR0001",2024-4-30 00:00:00,"27",3,"GB"
"801966334RR0001",2024-4-30 00:00:00,"27",4,"KE"
"801966334RR0001",2024-4-30 00:00:00,"27",5,"NG"
"801966334RR0001",2024-4-30 00:00:00,"27",6,"JP"
"801966334RR0001",2024-4-30 00:00:00,"27",7,"CR"
"801966334RR0001",2024-4-30 00:00:00,"27",8,"IT"
"801966334RR0001",2024-4-30 00:00:00,"27",9,"MX"
"801966334RR0001",2024-4-30 00:00:00,"27",10,"IN"
"802025775RR0001",2024-12-31 00:00:00,"27",1,"IN"
"802101790RR0001",2024-3-31 00:00:00,"27",1,"MX"
"802173401RR0001",2024-12-31 00:00:00,"27",1,"UG"
"802173401RR0001",2024-12-31 00:00:00,"27",2,"SS"
"802174516RR0001",2024-8-31 00:00:00,"27",1,"MX"
"802219998RR0001",2024-12-31 00:00:00,"27",1,"QR"
"802219998RR0001",2024-12-31 00:00:00,"27",2,"DO"
"802219998RR0001",2024-12-31 00:00:00,"27",3,"US"
"802219998RR0001",2024-12-31 00:00:00,"27",4,"CR"
"802219998RR0001",2024-12-31 00:00:00,"27",5,"MX"
"802228288RR0001",2024-12-31 00:00:00,"27",1,"US"
"802228288RR0001",2024-12-31 00:00:00,"27",2,"IT"
"802228288RR0001",2024-12-31 00:00:00,"27",3,"BR"
"802228288RR0001",2024-12-31 00:00:00,"27",4,"FR"
"802228288RR0001",2024-12-31 00:00:00,"27",5,"DE"
"802228288RR0001",2024-12-31 00:00:00,"27",6,"CD"
"802228288RR0001",2024-12-31 00:00:00,"27",7,"PL"
"802228288RR0001",2024-12-31 00:00:00,"27",8,"BG"
"802229930RR0001",2024-8-31 00:00:00,"27",1,"SL"
"802266403RR0001",2024-12-31 00:00:00,"27",1,"IN"
"802306332RR0001",2024-12-31 00:00:00,"27",1,"US"
"802543041RR0001",2024-6-30 00:00:00,"27",1,"MX"
"802552919RR0001",2024-12-31 00:00:00,"27",1,"CM"
"802604942RR0001",2024-12-31 00:00:00,"27",1,"NI"
"802674853RR0001",2024-8-31 00:00:00,"27",1,"GH"
"802703744RR0001",2024-1-31 00:00:00,"27",1,"TZ"
"802772277RR0001",2024-12-31 00:00:00,"27",1,"TH"
"802772277RR0001",2024-12-31 00:00:00,"27",2,"BR"
"802772277RR0001",2024-12-31 00:00:00,"27",3,"DE"
"802772277RR0001",2024-12-31 00:00:00,"27",4,"FR"
"802772277RR0001",2024-12-31 00:00:00,"27",5,"CU"
"802802413RR0001",2024-6-30 00:00:00,"27",1,"GH"
"802923201RR0001",2024-12-31 00:00:00,"27",1,"GT"
"803117258RR0001",2024-1-31 00:00:00,"27",1,"TZ"
"803124882RR0001",2024-12-31 00:00:00,"27",1,"PH"
"803124882RR0001",2024-12-31 00:00:00,"27",2,"QR"
"803268317RR0001",2024-12-31 00:00:00,"27",1,"HT"
"803268317RR0001",2024-12-31 00:00:00,"27",2,"PA"
"803268317RR0001",2024-12-31 00:00:00,"27",3,"HN"
"803309582RR0001",2024-12-31 00:00:00,"27",1,"FR"
"803309582RR0001",2024-12-31 00:00:00,"27",2,"BE"
"803309582RR0001",2024-12-31 00:00:00,"27",3,"CH"
"803315068RR0001",2024-12-31 00:00:00,"27",1,"BI"
"803339142RR0001",2024-12-31 00:00:00,"27",1,"KE"
"803347194RR0001",2024-12-31 00:00:00,"27",1,"KE"
"803492925RR0001",2024-12-31 00:00:00,"27",1,"KE"
"803509694RR0001",2024-12-31 00:00:00,"27",1,"ZM"
"803509694RR0001",2024-12-31 00:00:00,"27",2,"QS"
"803661685RR0001",2024-3-31 00:00:00,"27",1,"HT"
"803670660RR0001",2024-6-30 00:00:00,"27",1,"HT"
"803670660RR0001",2024-6-30 00:00:00,"27",2,"MW"
"803670660RR0001",2024-6-30 00:00:00,"27",3,"SL"
"803670660RR0001",2024-6-30 00:00:00,"27",4,"LR"
"803670660RR0001",2024-6-30 00:00:00,"27",5,"LS"
"803838556RR0001",2024-12-31 00:00:00,"27",1,"QS"
"803838556RR0001",2024-12-31 00:00:00,"27",2,"QO"
"803838556RR0001",2024-12-31 00:00:00,"27",3,"QR"
"803935923RR0001",2024-12-31 00:00:00,"27",1,"DO"
"803935923RR0001",2024-12-31 00:00:00,"27",2,"HT"
"803976075RR0001",2024-12-31 00:00:00,"27",1,"ET"
"804204337RR0001",2024-12-31 00:00:00,"27",1,"IN"
"804268423RR0001",2024-12-31 00:00:00,"27",1,"ZW"
